id,type,source,date upload,seq technology,r number,read length,error rate,mutation rate,group,complex id,species,subspecies,strain id,lineage,assembly name, assembly_version,assembly_level,genome_representation,contig_count ,scaffold_count,sequence_length,uploaded_by,data_owner,notes
Mycolicibacterium_flavescens_NCTC10271_e0_r150_2023_06_06_19_17_45_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_flavescens,N/A,NCTC10271,,,,,,,,,,Bird M,
Mycolicibacterium_flavescens_NCTC10271,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_flavescens,N/A,NCTC10271,,,,,,,,,,Malone K,
Mycolicibacterium_farcinogenes_BKKCU_MFGFA_001_e0_r250_2023_06_06_14_47_22_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_farcinogenes,N/A,BKKCU_MFGFA_001,,,,,,,,,,Bird M,
Mycolicibacterium_farcinogenes_BKKCU_MFGFA_001_e0_r150_2023_06_06_14_35_59_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_farcinogenes,N/A,BKKCU_MFGFA_001,,,,,,,,,,Bird M,
Mycolicibacterium_farcinogenes_BKKCU_MFGFA_001,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_farcinogenes,N/A,BKKCU_MFGFA_001,,,,,,,,,,Malone K,
Mycolicibacterium_fallax_JCM_6405_e0_r250_2023_06_06_14_41_23_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_fallax,N/A,JCM_6405,,,,,,,,,,Bird M,
Mycolicibacterium_fallax_JCM_6405_e0_r150_2023_06_06_23_21_39_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_fallax,N/A,JCM_6405,,,,,,,,,,Bird M,
Mycolicibacterium_fallax_JCM_6405,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_fallax,N/A,JCM_6405,,,,,,,,,,Malone K,
Mycolicibacterium_duvalii_JCM_6396_e0_r250_2023_06_06_14_32_59_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_duvalii,N/A,JCM_6396,,,,,,,,,,Bird M,
Mycolicibacterium_duvalii_JCM_6396_e0_r150_2023_06_06_17_21_18_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_duvalii,N/A,JCM_6396,,,,,,,,,,Bird M,
Mycolicibacterium_duvalii_JCM_6396,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_duvalii,N/A,JCM_6396,,,,,,,,,,Malone K,
Mycolicibacterium_doricum_JCM_12405_e0_r250_2023_06_06_14_26_55_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_doricum,N/A,JCM_12405,,,,,,,,,,Bird M,
Mycolicibacterium_doricum_JCM_12405_e0_r150_2023_06_05_13_56_45_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_doricum,N/A,JCM_12405,,,,,,,,,,Bird M,
Mycolicibacterium_doricum_JCM_12405,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_doricum,N/A,JCM_12405,,,,,,,,,,Malone K,
Mycolicibacterium_diernhoferi_ATCC_19340_e0_r250_2023_06_06_14_17_54_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_diernhoferi,N/A,ATCC_19340,,,,,,,,,,Bird M,
Mycolicibacterium_diernhoferi_ATCC_19340_e0_r150_2023_06_06_04_07_31_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_diernhoferi,N/A,ATCC_19340,,,,,,,,,,Bird M,
Mycolicibacterium_diernhoferi_ATCC_19340,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_diernhoferi,N/A,ATCC_19340,,,,,,,,,,Malone K,
Mycolicibacterium_crocinum_JCM_16369_e0_r250_2023_06_06_14_08_27_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_crocinum,N/A,JCM_16369,,,,,,,,,,Bird M,
Mycolicibacterium_crocinum_JCM_16369_e0_r150_2023_06_06_16_50_34_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_crocinum,N/A,JCM_16369,,,,,,,,,,Bird M,
Mycolicibacterium_crocinum_JCM_16369,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_crocinum,N/A,JCM_16369,,,,,,,,,,Malone K,
Mycolicibacterium_confluentis_JCM_13671_e0_r250_2023_06_06_13_59_43_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_confluentis,N/A,JCM_13671,,,,,,,,,,Bird M,
Mycolicibacterium_confluentis_JCM_13671_e0_r150_2023_06_06_20_31_48_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_confluentis,N/A,JCM_13671,,,,,,,,,,Bird M,
Mycolicibacterium_confluentis_JCM_13671,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_confluentis,N/A,JCM_13671,,,,,,,,,,Malone K,
Mycolicibacterium_chubuense_NBB4_NBB4_e0_r250_2023_06_06_13_50_26_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_chubuense,N/A,NBB4,,,,,,,,,,Bird M,
Mycolicibacterium_chubuense_NBB4_NBB4_e0_r150_2023_06_06_13_53_15_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_chubuense,N/A,NBB4,,,,,,,,,,Bird M,
Mycolicibacterium_chubuense_NBB4_NBB4,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_chubuense,N/A,NBB4,,,,,,,,,,Malone K,
Mycolicibacterium_chitae_NCTC10485_e0_r250_2023_06_06_13_42_24_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_chitae,N/A,NCTC10485,,,,,,,,,,Bird M,
Mycolicibacterium_chitae_NCTC10485_e0_r150_2023_06_05_22_59_30_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_chitae,N/A,NCTC10485,,,,,,,,,,Bird M,
Mycolicibacterium_chitae_NCTC10485,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_chitae,N/A,NCTC10485,,,,,,,,,,Malone K,
Mycolicibacterium_celeriflavum_JCM_18439_e0_r250_2023_06_06_13_34_49_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_celeriflavum,N/A,JCM_18439,,,,,,,,,,Bird M,
Mycolicibacterium_celeriflavum_JCM_18439_e0_r150_2023_06_05_15_32_00_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_celeriflavum,N/A,JCM_18439,,,,,,,,,,Bird M,
Mycolicibacterium_celeriflavum_JCM_18439,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_celeriflavum,N/A,JCM_18439,,,,,,,,,,Malone K,
Mycolicibacterium_brumae_ATCC_51384_e0_r250_2023_06_06_13_28_58_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_brumae,N/A,ATCC_51384,,,,,,,,,,Bird M,
Mycolicibacterium_brumae_ATCC_51384_e0_r150_2023_06_06_02_20_31_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_brumae,N/A,ATCC_51384,,,,,,,,,,Bird M,
Mycolicibacterium_brumae_ATCC_51384,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_brumae,N/A,ATCC_51384,,,,,,,,,,Malone K,
Mycolicibacterium_boenickei_JCM_15653_e0_r250_2023_06_06_13_19_00_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_boenickei,N/A,JCM_15653,,,,,,,,,,Bird M,
Mycolicibacterium_boenickei_JCM_15653_e0_r150_2023_06_06_11_59_17_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_boenickei,N/A,JCM_15653,,,,,,,,,,Bird M,
Mycolicibacterium_boenickei_JCM_15653,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_boenickei,N/A,JCM_15653,,,,,,,,,,Malone K,
Mycolicibacterium_baixiangningiae_LJ126_e0_r250_2023_06_06_13_09_45_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_baixiangningiae,N/A,LJ126,,,,,,,,,,Bird M,
Mycolicibacterium_baixiangningiae_LJ126_e0_r150_2023_06_06_04_36_40_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_baixiangningiae,N/A,LJ126,,,,,,,,,,Bird M,
Mycolicibacterium_baixiangningiae_LJ126,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_baixiangningiae,N/A,LJ126,,,,,,,,,,Malone K,
Mycolicibacterium_austroafricanum_MYC221_e0_r250_2023_06_06_13_00_13_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_austroafricanum,N/A,MYC221,,,,,,,,,,Bird M,
Mycolicibacterium_austroafricanum_MYC221_e0_r150_2023_06_06_12_46_19_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_austroafricanum,N/A,MYC221,,,,,,,,,,Bird M,
Mycolicibacterium_austroafricanum_MYC221,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_austroafricanum,N/A,MYC221,,,,,,,,,,Malone K,
Mycolicibacterium_aurum_NCTC10437_e0_r250_2023_06_06_12_51_11_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_aurum,N/A,NCTC10437,,,,,,,,,,Bird M,
Mycolicibacterium_aurum_NCTC10437_e0_r150_2023_06_06_08_51_29_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_aurum,N/A,NCTC10437,,,,,,,,,,Bird M,
Mycolicibacterium_aurum_NCTC10437,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_aurum,N/A,NCTC10437,,,,,,,,,,Malone K,
Mycolicibacterium_aubagnense_HPB1.1_e0_r250_2023_06_06_12_41_46_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_aubagnense,N/A,HPB1.1,,,,,,,,,,Bird M,
Mycolicibacterium_aubagnense_HPB1.1_e0_r150_2023_06_06_21_41_20_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_aubagnense,N/A,HPB1.1,,,,,,,,,,Bird M,
Mycolicibacterium_aubagnense_HPB1.1,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_aubagnense,N/A,HPB1.1,,,,,,,,,,Malone K,
Mycolicibacterium_arabiense_JCM_18538_e0_r250_2023_06_06_12_32_11_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_arabiense,N/A,JCM_18538,,,,,,,,,,Bird M,
Mycolicibacterium_arabiense_JCM_18538_e0_r150_2023_06_06_18_53_12_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_arabiense,N/A,JCM_18538,,,,,,,,,,Bird M,
Mycolicibacterium_arabiense_JCM_18538,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_arabiense,N/A,JCM_18538,,,,,,,,,,Malone K,
Mycolicibacterium_anyangense_JCM_30275_e0_r250_2023_06_06_12_23_44_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_anyangense,N/A,JCM_30275,,,,,,,,,,Bird M,
Mycolicibacterium_anyangense_JCM_30275_e0_r150_2023_06_06_20_05_49_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_anyangense,N/A,JCM_30275,,,,,,,,,,Bird M,
Mycolicibacterium_anyangense_JCM_30275,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_anyangense,N/A,JCM_30275,,,,,,,,,,Malone K,
Mycolicibacterium_alvei_JCM_12272_e0_r250_2023_06_06_12_14_37_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_alvei,N/A,JCM_12272,,,,,,,,,,Bird M,
Mycolicibacterium_alvei_JCM_12272_e0_r150_2023_06_06_14_14_50_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_alvei,N/A,JCM_12272,,,,,,,,,,Bird M,
Mycolicibacterium_alvei_JCM_12272,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_alvei,N/A,JCM_12272,,,,,,,,,,Malone K,
Mycolicibacterium_aichiense_JCM_6376_e0_r250_2023_06_06_12_05_46_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacterium_aichiense,N/A,JCM_6376,,,,,,,,,,Bird M,
Mycolicibacterium_aichiense_JCM_6376_e0_r150_2023_06_05_16_17_02_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacterium_aichiense,N/A,JCM_6376,,,,,,,,,,Bird M,
Mycolicibacterium_aichiense_JCM_6376,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacterium_aichiense,N/A,JCM_6376,,,,,,,,,,Malone K,
Mycolicibacter_virginiensis_DSM_100883_e0_r250_2023_06_06_21_38_42_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacter_virginiensis,N/A,DSM_100883,,,,,,,,,,Bird M,
Mycolicibacter_virginiensis_DSM_100883_e0_r150_2023_06_06_02_57_37_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacter_virginiensis,N/A,DSM_100883,,,,,,,,,,Bird M,
Mycolicibacter_virginiensis_DSM_100883,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacter_virginiensis,N/A,DSM_100883,,,,,,,,,,Malone K,
Mycolicibacter_terrae_NCTC10856_e0_r250_2023_06_06_21_31_56_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacter_terrae,N/A,NCTC10856,,,,,,,,,,Bird M,
Mycolicibacter_terrae_NCTC10856_e0_r150_2023_06_06_01_00_55_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacter_terrae,N/A,NCTC10856,,,,,,,,,,Bird M,
Mycolicibacter_terrae_NCTC10856,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacter_terrae,N/A,NCTC10856,,,,,,,,,,Malone K,
Mycolicibacter_sinensis_JDM601_e0_r250_2023_06_06_21_25_00_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacter_sinensis,N/A,JDM601,,,,,,,,,,Bird M,
Mycolicibacter_sinensis_JDM601_e0_r150_2023_06_06_22_39_25_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacter_sinensis,N/A,JDM601,,,,,,,,,,Bird M,
Mycolicibacter_sinensis_JDM601,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacter_sinensis,N/A,JDM601,,,,,,,,,,Malone K,
Mycolicibacter_minnesotensis_JCM_17932_e0_r250_2023_06_06_21_18_37_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacter_minnesotensis,N/A,JCM_17932,,,,,,,,,,Bird M,
Mycolicibacter_minnesotensis_JCM_17932_e0_r150_2023_06_06_08_01_22_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacter_minnesotensis,N/A,JCM_17932,,,,,,,,,,Bird M,
Mycolicibacter_minnesotensis_JCM_17932,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacter_minnesotensis,N/A,JCM_17932,,,,,,,,,,Malone K,
Mycolicibacter_hiberniae_JCM_13571_e0_r250_2023_06_06_21_12_03_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacter_hiberniae,N/A,JCM_13571,,,,,,,,,,Bird M,
Mycolicibacter_hiberniae_JCM_13571_e0_r150_2023_06_06_02_03_46_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacter_hiberniae,N/A,JCM_13571,,,,,,,,,,Bird M,
Mycolicibacter_hiberniae_JCM_13571,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacter_hiberniae,N/A,JCM_13571,,,,,,,,,,Malone K,
Mycolicibacter_heraklionensis_JCM_30995_e0_r250_2023_06_06_21_04_32_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacter_heraklionensis,N/A,JCM_30995,,,,,,,,,,Bird M,
Mycolicibacter_heraklionensis_JCM_30995_e0_r150_2023_06_05_16_41_56_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacter_heraklionensis,N/A,JCM_30995,,,,,,,,,,Bird M,
Mycolicibacter_heraklionensis_JCM_30995,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacter_heraklionensis,N/A,JCM_30995,,,,,,,,,,Malone K,
Mycolicibacillus_parakoreensis_DSM_45575_e0_r250_2023_06_06_12_00_10_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacillus_parakoreensis,N/A,DSM_45575,,,,,,,,,,Bird M,
Mycolicibacillus_parakoreensis_DSM_45575_e0_r150_2023_06_06_15_07_54_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacillus_parakoreensis,N/A,DSM_45575,,,,,,,,,,Bird M,
Mycolicibacillus_parakoreensis_DSM_45575,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacillus_parakoreensis,N/A,DSM_45575,,,,,,,,,,Malone K,
Mycolicibacillus_koreensis_JCM_19956_e0_r250_2023_06_06_11_54_07_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycolicibacillus_koreensis,N/A,JCM_19956,,,,,,,,,,Bird M,
Mycolicibacillus_koreensis_JCM_19956_e0_r150_2023_06_05_13_18_34_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycolicibacillus_koreensis,N/A,JCM_19956,,,,,,,,,,Bird M,
Mycolicibacillus_koreensis_JCM_19956,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycolicibacillus_koreensis,N/A,JCM_19956,,,,,,,,,,Malone K,
Mycobaterium_chelonae_chelonae_CCUG_47445_e0_r250_2023_05_22_11_34_29_,Synthetic,,23/05/2023 13:57,Illumina,,250,0,0,NTM,Mycobacterium_chelonae_complex,Mycobaterium_chelonae,chelonae,CCUG_47445,,,,,,,,,,Bird M,
Mycobaterium_chelonae_chelonae_CCUG_47445_e0_r150_2023_05_16_14_30_45_,Synthetic,,16/05/2023 00:00,Illumina,,150,0,0,NTM,Mycobacterium_chelonae_complex,Mycobaterium_chelonae,chelonae,CCUG_47445,,,,,,,,,,Bird M,
Mycobaterium_chelonae_chelonae_CCUG_47445,Reference,,16/05/2023 00:00,,,,,,NTM,Mycobacterium_chelonae_complex,Mycobacterium_chelonae,chelonae,CCUG_47445,,ASM163280v1,,Full,Full,1,1,5029817,,Malone K,
Mycobacteroides_stephanolepidis_NJB0901_e0_r250_2023_06_06_11_46_14_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycobacteroides_stephanolepidis,N/A,NJB0901,,,,,,,,,,Bird M,
Mycobacteroides_stephanolepidis_NJB0901_e0_r150_2023_06_06_02_39_50_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycobacteroides_stephanolepidis,N/A,NJB0901,,,,,,,,,,Bird M,
Mycobacteroides_stephanolepidis_NJB0901,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycobacteroides_stephanolepidis,N/A,NJB0901,,,,,,,,,,Malone K,
Mycobacteroides_saopaulense_EPM10906_e0_r250_2023_06_06_11_39_07_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycobacteroides_saopaulense,N/A,EPM10906,,,,,,,,,,Bird M,
Mycobacteroides_saopaulense_EPM10906_e0_r150_2023_06_06_08_35_02_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycobacteroides_saopaulense,N/A,EPM10906,,,,,,,,,,Bird M,
Mycobacteroides_saopaulense_EPM10906,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycobacteroides_saopaulense,N/A,EPM10906,,,,,,,,,,Malone K,
Mycobacteroides_salmoniphilum_DSM_43276_e0_r250_2023_06_06_11_31_43_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycobacteroides_salmoniphilum,N/A,DSM_43276,,,,,,,,,,Bird M,
Mycobacteroides_salmoniphilum_DSM_43276_e0_r150_2023_06_05_23_18_43_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycobacteroides_salmoniphilum,N/A,DSM_43276,,,,,,,,,,Bird M,
Mycobacteroides_salmoniphilum_DSM_43276,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycobacteroides_salmoniphilum,N/A,DSM_43276,,,,,,,,,,Malone K,
Mycobacteroides_immunogenum_CCUG_47286_e0_r250_2023_06_06_11_23_09_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycobacteroides_immunogenum,N/A,CCUG_47286,,,,,,,,,,Bird M,
Mycobacteroides_immunogenum_CCUG_47286_e0_r150_2023_06_06_07_40_51_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycobacteroides_immunogenum,N/A,CCUG_47286,,,,,,,,,,Bird M,
Mycobacteroides_immunogenum_CCUG_47286,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycobacteroides_immunogenum,N/A,CCUG_47286,,,,,,,,,,Malone K,
Mycobacteroides_chelonae_gwanakae_MOTT36W_e0_r250_2023_06_06_11_15_10_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycobacteroides_chelonae,N/A,MOTT36W,,,,,,,,,,Bird M,
Mycobacteroides_chelonae_gwanakae_MOTT36W_e0_r150_2023_06_06_22_20_26_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycobacteroides_chelonae,N/A,MOTT36W,,,,,,,,,,Bird M,
Mycobacteroides_chelonae_gwanakae_MOTT36W,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycobacteroides_chelonae,N/A,MOTT36W,,,,,,,,,,Malone K,
Mycobacteroides_abscessus_massiliense_CCUG_48898_e0_r250_2023_06_06_11_07_26_,Synthetic,,07/06/2023 08:02,Illumina,,250,0,0,NTM,N/A,Mycobacteroides_abscessus,N/A,CCUG_48898,,,,,,,,,,Bird M,
Mycobacteroides_abscessus_massiliense_CCUG_48898_e0_r150_2023_06_06_21_01_40_,Synthetic,,07/06/2023 08:02,Illumina,,150,0,0,NTM,N/A,Mycobacteroides_abscessus,N/A,CCUG_48898,,,,,,,,,,Bird M,
Mycobacteroides_abscessus_massiliense_CCUG_48898,Reference,,05/06/2023 16:05,,,,,,NTM,N/A,Mycobacteroides_abscessus,N/A,CCUG_48898,,,,,,,,,,Malone K,
Mycobacterium_xenopi_JCM_15661T_e0_r250_2023_05_30_16_37_04_,Synthetic,,01/06/2023 14:24,Illumina,,250,0,0,NTM,N/A,Mycobacterium_xenopi,N/A,JCM_15661T,,,,,,,,,,Bird M,
Mycobacterium_xenopi_JCM_15661T_e0_r150_2023_05_24_15_10_42_,Synthetic,,25/05/2023 10:14,Illumina,,150,0,0,NTM,N/A,Mycobacterium_xenopi,N/A,JCM_15661T,,,,,,,,,,Bird M,
Mycobacterium_xenopi_JCM_15661T,Reference,,22/05/2023 14:42,,,,,,NTM,N/A,Mycobacterium_xenopi,N/A,JCM_15661T,,ASM993623v1,1,Full,Full,1,1,4917655,,Malone K,NCBI_refseq_search_20230518
Mycobacterium_vicinigordonae_24_e0_r250_2023_05_30_20_56_41_,Synthetic,,01/06/2023 14:24,Illumina,,250,0,0,NTM,N/A,Mycobacterium_vicinigordonae,N/A,24,,,,,,,,,,Bird M,
Mycobacterium_vicinigordonae_24_e0_r150_2023_05_24_21_51_25_,Synthetic,,25/05/2023 10:14,Illumina,,150,0,0,NTM,N/A,Mycobacterium_vicinigordonae,N/A,24,,,,,,,,,,Bird M,
Mycobacterium_vicinigordonae_24,Reference,,22/05/2023 14:42,,,,,,NTM,N/A,Mycobacterium_vicinigordonae,N/A,24,,ASM1346642v1,1,Full,Full,1,1,6266765,,Malone K,NCBI_refseq_search_reference_genome_20230518
Mycobacterium_ulcerans_JKD8049_e0_r250_2023_05_30_23_51_18_,Synthetic,,01/06/2023 14:24,Illumina,,250,0,0,NTM,N/A,Mycobacterium_ulcerans,N/A,JKD8049,,,,,,,,,,Bird M,
Mycobacterium_ulcerans_JKD8049_e0_r150_2023_05_25_02_29_13_,Synthetic,,25/05/2023 10:14,Illumina,,150,0,0,NTM,N/A,Mycobacterium_ulcerans,N/A,JKD8049,,,,,,,,,,Bird M,
Mycobacterium_ulcerans_JKD8049,Reference,,22/05/2023 14:42,,,,,,NTM,N/A,Mycobacterium_ulcerans,N/A,JKD8049,,ASM2061661v1,1,Full,Full,1,1,5789332,,Malone K,NCBI_refseq_search_reference_genome_20230518
Mycobacterium_tuberculosis_H37Rv_N1283_e0_r250_2023_06_09_11_34_51_,synthetic,,09/06/2023 13:42,illumina,,250,0,0,MTBC,Mycobacterium_tuberculosis_complex,Mycobacterium_tuberculosis,N/A,H37Rv,lineage 4,,,,,,,,,Bird M,
Mycobacterium_tuberculosis_H37Rv_N1272_e0_r250_2023_06_09_11_28_00_,synthetic,,09/06/2023 13:42,illumina,,250,0,0,MTBC,Mycobacterium_tuberculosis_complex,Mycobacterium_tuberculosis,N/A,H37Rv,lineage 5,,,,,,,,,Bird M,
Mycobacterium_tuberculosis_H37Rv_N1216_e0_r250_2023_06_09_11_21_07_,synthetic,,09/06/2023 13:42,illumina,,250,0,0,MTBC,Mycobacterium_tuberculosis_complex,Mycobacterium_tuberculosis,N/A,H37Rv,lineage 4,,,,,,,,,Bird M,
Mycobacterium_tuberculosis_H37Rv_N1202_e0_r250_2023_06_09_11_14_20_,synthetic,,09/06/2023 13:42,illumina,,250,0,0,MTBC,Mycobacterium_tuberculosis_complex,Mycobacterium_tuberculosis,N/A,H37Rv,lineage 6,,,,,,,,,Bird M,
Mycobacterium_tuberculosis_H37Rv_N1177_e0_r250_2023_06_09_11_07_34_,synthetic,,09/06/2023 13:42,illumina,,250,0,0,MTBC,Mycobacterium_tuberculosis_complex,Mycobacterium_tuberculosis,N/A,H37Rv,lineage 6,,,,,,,,,Bird M,
